Date,Station,HI_1day_Actual,HI_1day_Model,HI_1day_PAGASA,Model_1day_RawError,PAGASA_1day_RawError,Model_1day_AbsError,PAGASA_1day_AbsError,HI_2day_Actual,HI_2day_Model,HI_2day_PAGASA,Model_2day_RawError,PAGASA_2day_RawError,Model_2day_AbsError,PAGASA_2day_AbsError
3/20/2023,Infanta,33.8,34.21145,29,-0.41145,4.8,0.41145,4.8,34,33.29993,30,0.70007,4,0.70007,4
3/21/2023,Infanta,34,34.205833,31,-0.205833,3,0.205833,3,37.9,33.27423,31,4.62577,6.9,4.62577,6.9
3/22/2023,Infanta,37.9,35.01414,32,2.88586,5.9,2.88586,5.9,36.3,34.408268,38,1.891732,-1.7,1.891732,1.7
3/23/2023,Infanta,36.3,36.741722,32,-0.441722,4.3,0.441722,4.3,37.7,35.649944,35,2.050056,2.7,2.050056,2.7
3/24/2023,Infanta,37.7,35.954227,34,1.745773,3.7,1.745773,3.7,36.9,35.905,35,0.995,1.9,0.995,1.9
3/25/2023,Infanta,36.9,37.064995,31,-0.164995,5.9,0.164995,5.9,36.5,36.135967,32,0.364033,4.5,0.364033,4.5
3/26/2023,Infanta,36.5,37.03659,32,-0.53659,4.5,0.53659,4.5,37.1,36.135075,33,0.964925,4.1,0.964925,4.1
3/27/2023,Infanta,37.1,35.802135,31,1.297865,6.1,1.297865,6.1,36,35.383816,31,0.616184,5,0.616184,5
3/28/2023,Infanta,36,36.94587,31,-0.94587,5,0.94587,5,35.6,36.10878,33,-0.50878,2.6,0.50878,2.6
3/29/2023,Infanta,35.6,36.7297,31,-1.1297,4.6,1.1297,4.6,35.2,36.236237,30,-1.036237,5.2,1.036237,5.2
3/30/2023,Infanta,35.2,36.37423,32,-1.17423,3.2,1.17423,3.2,36.3,35.80056,31,0.49944,5.3,0.49944,5.3
3/31/2023,Infanta,36.3,36.40936,32,-0.10936,4.3,0.10936,4.3,38,36.083736,35,1.916264,3,1.916264,3
4/1/2023,Infanta,38,37.012417,33,0.987583,5,0.987583,5,33.6,36.169975,33,-2.569975,0.6,2.569975,0.6
4/2/2023,Infanta,33.6,38.00425,32,-4.40425,1.6,4.40425,1.6,33.7,37.27652,32,-3.57652,1.7,3.57652,1.7
4/3/2023,Infanta,33.7,36.09378,30,-2.39378,3.7,2.39378,3.7,31.4,36.220303,29,-4.820303,2.4,4.820303,2.4
4/4/2023,Infanta,31.4,35.77468,29,-4.37468,2.4,4.37468,2.4,34.6,36.299973,30,-1.699973,4.6,1.699973,4.6
4/5/2023,Infanta,34.6,35.23722,30,-0.63722,4.6,0.63722,4.6,34.8,35.92482,31,-1.12482,3.8,1.12482,3.8
4/6/2023,Infanta,34.8,36.3768,30,-1.5768,4.8,1.5768,4.8,35,36.27017,32,-1.27017,3,1.27017,3
4/7/2023,Infanta,35,36.83091,31,-1.83091,4,1.83091,4,30.9,36.95869,31,-6.05869,-0.1,6.05869,0.1
4/8/2023,Infanta,30.9,36.256107,29,-5.356107,1.9,5.356107,1.9,34.8,36.432125,30,-1.632125,4.8,1.632125,4.8
4/9/2023,Infanta,34.8,34.63746,30,0.16254,4.8,0.16254,4.8,33.8,35.79547,30,-1.99547,3.8,1.99547,3.8
4/10/2023,Infanta,33.8,35.1825,30,-1.3825,3.8,1.3825,3.8,30.5,35.9884,32,-5.4884,-1.5,5.4884,1.5
4/11/2023,Infanta,30.5,34.886448,28,-4.386448,2.5,4.386448,2.5,30.7,35.472298,30,-4.772298,0.7,4.772298,0.7
4/12/2023,Infanta,30.7,32.64452,32,-1.94452,-1.3,1.94452,1.3,36.7,35.06633,32,1.63367,4.7,1.63367,4.7
4/13/2023,Infanta,36.7,34.588486,34,2.111514,2.7,2.111514,2.7,39.7,35.51683,33,4.18317,6.7,4.18317,6.7
4/14/2023,Infanta,39.7,37.17493,34,2.52507,5.7,2.52507,5.7,38.2,37.15054,34,1.04946,4.2,1.04946,4.2
4/15/2023,Infanta,38.2,38.681282,34,-0.481282,4.2,0.481282,4.2,36.4,38.668995,37,-2.268995,-0.6,2.268995,0.6
4/16/2023,Infanta,36.4,39.123894,34,-2.723894,2.4,2.723894,2.4,37.1,38.621258,36,-1.521258,1.1,1.521258,1.1
4/17/2023,Infanta,37.1,37.823154,34,-0.723154,3.1,0.723154,3.1,38.3,38.05518,35,0.24482,3.3,0.24482,3.3
4/18/2023,Infanta,38.3,38.377163,34,-0.077163,4.3,0.077163,4.3,40.4,38.545135,33,1.854865,7.4,1.854865,7.4
4/19/2023,Infanta,40.4,39.24576,35,1.15424,5.4,1.15424,5.4,40.9,39.013687,39,1.886313,1.9,1.886313,1.9
4/20/2023,Infanta,40.9,39.9763,35,0.9237,5.9,0.9237,5.9,41.3,39.83873,37,1.46127,4.3,1.46127,4.3
4/21/2023,Infanta,41.3,41.164753,35,0.135247,6.3,0.135247,6.3,38.9,40.493618,35,-1.593618,3.9,1.593618,3.9
4/22/2023,Infanta,38.9,40.23556,35,-1.33556,3.9,1.33556,3.9,36.1,40.26227,40,-4.16227,-3.9,4.16227,3.9
4/23/2023,Infanta,36.1,39.91594,33,-3.81594,3.1,3.81594,3.1,36,40.134384,32,-4.134384,4,4.134384,4
4/24/2023,Infanta,36,38.09389,31,-2.09389,5,2.09389,5,36.4,39.281876,31,-2.881876,5.4,2.881876,5.4
4/25/2023,Infanta,36.4,37.881054,31,-1.481054,5.4,1.481054,5.4,36,39.097088,31,-3.097088,5,3.097088,5
4/26/2023,Infanta,36,39.189064,31,-3.189064,5,3.189064,5,40.1,39.538494,32,0.561506,8.1,0.561506,8.1
4/27/2023,Infanta,40.1,38.422276,36,1.677724,4.1,1.677724,4.1,35.3,38.988,37,-3.688,-1.7,3.688,1.7
4/28/2023,Infanta,35.3,39.141674,40,-3.841674,-4.7,3.841674,4.7,39.6,38.715717,41,0.884283,-1.4,0.884283,1.4
4/29/2023,Infanta,39.6,36.370026,36,3.229974,3.6,3.229974,3.6,40.9,37.46219,37,3.43781,3.9,3.43781,3.9
4/30/2023,Infanta,40.9,39.29333,32,1.60667,8.9,1.60667,8.9,39.6,39.36955,30,0.23045,9.6,0.23045,9.6
5/1/2023,Infanta,39.6,40.07383,32,-0.47383,7.6,0.47383,7.6,38.6,39.736755,30,-1.136755,8.6,1.136755,8.6
5/2/2023,Infanta,38.6,39.272415,39,-0.672415,-0.4,0.672415,0.4,36.9,39.593548,40,-2.693548,-3.1,2.693548,3.1
5/3/2023,Infanta,36.9,38.575245,38,-1.675245,-1.1,1.675245,1.1,39.7,39.372894,38,0.327106,1.7,0.327106,1.7
5/4/2023,Infanta,39.7,38.767624,38,0.932376,1.7,0.932376,1.7,38.9,39.554337,39,-0.654337,-0.1,0.654337,0.1
5/5/2023,Infanta,38.9,39.35611,38,-0.45611,0.9,0.45611,0.9,43.4,39.82512,37,3.57488,6.4,3.57488,6.4
5/6/2023,Infanta,43.4,40.177048,40,3.222952,3.4,3.222952,3.4,41.7,40.277126,39,1.422874,2.7,1.422874,2.7
5/7/2023,Infanta,41.7,41.778603,42,-0.078603,-0.3,0.078603,0.3,39.8,40.953045,41,-1.153045,-1.2,1.153045,1.2
5/8/2023,Infanta,39.8,41.64923,37,-1.84923,2.8,1.84923,2.8,35.3,41.240265,35,-5.940265,0.3,5.940265,0.3
5/9/2023,Infanta,35.3,40.61683,38,-5.31683,-2.7,5.31683,2.7,33.8,40.8785,38,-7.0785,-4.2,7.0785,4.2
5/10/2023,Infanta,33.8,36.821667,38,-3.021667,-4.2,3.021667,4.2,36.6,39.481842,38,-2.881842,-1.4,2.881842,1.4
5/11/2023,Infanta,36.6,38.273693,35,-1.673693,1.6,1.673693,1.6,37.1,39.553562,35,-2.453562,2.1,2.453562,2.1
5/12/2023,Infanta,37.1,38.725887,35,-1.625887,2.1,1.625887,2.1,39.2,40.073364,36,-0.873364,3.2,0.873364,3.2
5/13/2023,Infanta,39.2,40.213646,42,-1.013646,-2.8,1.013646,2.8,39.6,40.1222,41,-0.5222,-1.4,0.5222,1.4
5/14/2023,Infanta,39.6,39.984165,38,-0.384165,1.6,0.384165,1.6,44.6,39.880905,39,4.719095,5.6,4.719095,5.6
5/15/2023,Infanta,44.6,40.681484,41,3.918516,3.6,3.918516,3.6,41.7,40.41413,42,1.28587,-0.3,1.28587,0.3
5/16/2023,Infanta,41.7,42.872597,42,-1.172597,-0.3,1.172597,0.3,43.5,42.458126,41,1.041874,2.5,1.041874,2.5
5/17/2023,Infanta,43.5,42.728725,41,0.771275,2.5,0.771275,2.5,43.4,42.585175,41,0.814825,2.4,0.814825,2.4
5/18/2023,Infanta,43.4,42.742107,44,0.657893,-0.6,0.657893,0.6,39.6,41.82314,43,-2.22314,-3.4,2.22314,3.4
5/19/2023,Infanta,39.6,43.16643,44,-3.56643,-4.4,3.56643,4.4,39.8,42.98497,45,-3.18497,-5.2,3.18497,5.2
5/20/2023,Infanta,39.8,40.106213,37,-0.306213,2.8,0.306213,2.8,45.6,41.508667,37,4.091333,8.6,4.091333,8.6
5/21/2023,Infanta,45.6,41.834846,39,3.765154,6.6,3.765154,6.6,41.6,41.944237,38,-0.344237,3.6,0.344237,3.6
5/22/2023,Infanta,41.6,43.765896,43,-2.165896,-1.4,2.165896,1.4,40.9,43.311188,42,-2.411188,-1.1,2.411188,1.1
5/23/2023,Infanta,40.9,42.385815,42,-1.485815,-1.1,1.485815,1.1,40.6,42.818348,45,-2.218348,-4.4,2.218348,4.4
5/24/2023,Infanta,40.6,42.397243,42,-1.797243,-1.4,1.797243,1.4,41.9,42.17713,41,-0.27713,0.9,0.27713,0.9
5/25/2023,Infanta,41.9,41.117527,41,0.782473,0.9,0.782473,0.9,39.7,41.464493,41,-1.764493,-1.3,1.764493,1.3
5/26/2023,Infanta,39.7,42.31924,41,-2.61924,-1.3,2.61924,1.3,40.3,42.535072,40,-2.235072,0.3,2.235072,0.3
5/27/2023,Infanta,40.3,40.443947,39,-0.143947,1.3,0.143947,1.3,46,41.73227,39,4.26773,7,4.26773,7
5/28/2023,Infanta,46,41.734043,38,4.265957,8,4.265957,8,43.6,41.83631,37,1.76369,6.6,1.76369,6.6
5/29/2023,Infanta,43.6,42.97251,40,0.62749,3.6,0.62749,3.6,40.8,43.074142,40,-2.274142,0.8,2.274142,0.8
5/30/2023,Infanta,40.8,42.156605,42,-1.356605,-1.2,1.356605,1.2,42,42.672165,40,-0.672165,2,0.672165,2
5/31/2023,Infanta,42,39.57262,40,2.42738,2,2.42738,2,46,40.55876,39,5.44124,7,5.44124,7
3/1/2023,Laoag,33.7,33.338013,29,0.361987,4.7,0.361987,4.7,32,33.691986,30,-1.691986,2,1.691986,2
3/2/2023,Laoag,32,34.146294,29,-2.146294,3,2.146294,3,31.2,34.179382,30,-2.979382,1.2,2.979382,1.2
3/3/2023,Laoag,31.2,32.61907,30,-1.41907,1.2,1.41907,1.2,30.8,33.401627,30,-2.601627,0.8,2.601627,0.8
3/4/2023,Laoag,30.8,31.578346,29,-0.778346,1.8,0.778346,1.8,30.4,32.377377,29,-1.977377,1.4,1.977377,1.4
3/5/2023,Laoag,30.4,31.640936,29,-1.240936,1.4,1.240936,1.4,29.9,32.334743,29,-2.434743,0.9,2.434743,0.9
3/6/2023,Laoag,29.9,31.663645,29,-1.763645,0.9,1.763645,0.9,31.3,32.32171,30,-1.02171,1.3,1.02171,1.3
3/7/2023,Laoag,31.3,31.245714,29,0.054286,2.3,0.054286,2.3,30.9,31.721083,29,-0.821083,1.9,0.821083,1.9
3/8/2023,Laoag,30.9,32.182816,29,-1.282816,1.9,1.282816,1.9,33.7,32.712345,28,0.987655,5.7,0.987655,5.7
3/9/2023,Laoag,33.7,31.631248,29,2.068752,4.7,2.068752,4.7,31.5,32.212646,29,-0.712646,2.5,0.712646,2.5
3/10/2023,Laoag,31.5,32.979336,29,-1.479336,2.5,1.479336,2.5,31.9,33.18236,29,-1.28236,2.9,1.28236,2.9
